dataset,population,region,sexe,age,statut_residence,niveau_instruction,handicap,completude_pct
Adultes,18+,Koulsé,Homme,60,PDI,Aucun,Non,99.8
Adultes,18+,Goulmou,Femme,41,Hôte,Aucun,Non,99.7
Adultes,18+,Goulmou,Homme,60,PDI,Aucun,Non,98.9
Adultes,18+,Nakambé,Femme,34,Hôte,Aucun,Non,99.7
Adultes,18+,Nakambé,Femme,37,Hôte,Primaire,Non,99.7
Adultes,18+,Nakambé,Femme,35,Hôte,Aucun,Non,99.4
Adultes,18+,Nakambé,Femme,29,Hôte,Primaire,Non,99.5
Adultes,18+,Goulmou,Femme,85,Hôte,Aucun,Oui,98.6
Adultes,18+,Goulmou,Homme,44,PDI,Aucun,Non,99.5
Adultes,18+,Goulmou,Femme,50,Hôte,Aucun,Oui,99.8
Adultes,18+,Koulsé,Femme,56,PDI,Aucun,Non,99.7
Adultes,18+,Koulsé,Femme,40,PDI,Aucun,Non,99.5
Adultes,18+,Koulsé,Femme,30,PDI,Aucun,Non,99.7
Adultes,18+,Koulsé,Femme,52,PDI,Aucun,Non,99.7
Adultes,18+,Yaadga,Homme,45,PDI,Primaire,Non,98.9
Adultes,18+,Yaadga,Homme,72,PDI,Aucun,Non,99.4
Adultes,18+,Yaadga,Homme,61,PDI,Aucun,Non,99.5
Adultes,18+,Yaadga,Homme,50,PDI,Aucun,Non,99.4
Adultes,18+,Yaadga,Homme,50,PDI,Primaire,Non,99.2
Adultes,18+,Yaadga,Homme,32,PDI,Secondaire/Lycée,Non,99.2
Adultes,18+,Yaadga,Homme,49,PDI,Primaire,Non,99.4
Adultes,18+,Yaadga,Homme,53,PDI,Aucun,Non,99.5
Adultes,18+,Yaadga,Homme,73,PDI,Aucun,Non,99.2
Adultes,18+,Yaadga,Femme,26,Hôte,Secondaire/Lycée,Non,99.2
Adultes,18+,Yaadga,Femme,58,Hôte,Aucun,Non,99.2
Adultes,18+,Yaadga,Femme,45,Hôte,Aucun,Non,99.5
Adultes,18+,Goulmou,Femme,37,Hôte,Aucun,Non,99.4
Adultes,18+,Goulmou,Homme,43,Hôte,Aucun,Non,99.4
Adultes,18+,Goulmou,Femme,39,PDI,Aucun,Non,99.5
Adultes,18+,Goulmou,Femme,46,Hôte,Primaire,Non,99.4
Adultes,18+,Yaadga,Homme,31,Hôte,Universitaire,Non,99.7
Adultes,18+,Yaadga,Homme,69,Hôte,École Coranique,Non,99.7
Adultes,18+,Yaadga,Homme,54,Hôte,Aucun,Non,99.7
Adultes,18+,Yaadga,Homme,49,Hôte,Aucun,Non,99.7
Adultes,18+,Yaadga,Homme,58,Hôte,Aucun,Non,99.7
Adultes,18+,Yaadga,Femme,46,Hôte,Primaire,Non,99.5
Adultes,18+,Yaadga,Femme,40,Hôte,Primaire,Oui,99.4
Adultes,18+,Yaadga,Femme,42,Hôte,Aucun,Non,99.5
Adultes,18+,Yaadga,Homme,34,Hôte,Primaire,Non,99.8
Adultes,18+,Yaadga,Homme,38,Hôte,Primaire,Non,99.8
Adultes,18+,Yaadga,Homme,60,PDI,Secondaire/Lycée,Non,99.5
Adultes,18+,Yaadga,Homme,29,Hôte,Secondaire/Lycée,Non,99.2
Adultes,18+,Yaadga,Homme,60,PDI,Aucun,Non,99.1
Adultes,18+,Yaadga,Homme,40,PDI,Aucun,Non,99.2
Adultes,18+,Yaadga,Homme,56,PDI,Aucun,Non,99.4
Adultes,18+,Yaadga,Femme,38,PDI,Aucun,Non,99.8
Adultes,18+,Goulmou,Homme,41,Hôte,Aucun,Non,99.5
Adultes,18+,Goulmou,Femme,42,Hôte,Post-primaire,Non,99.8
Adultes,18+,Goulmou,Homme,47,Hôte,Secondaire/Lycée,Non,99.8
Adultes,18+,Goulmou,Femme,50,PDI,Aucun,Non,99.7
Adultes,18+,Goulmou,Femme,34,PDI,Aucun,Non,99.5
Adultes,18+,Goulmou,Homme,30,PDI,Aucun,Non,99.7
Adultes,18+,Goulmou,Femme,61,PDI,Aucun,Non,99.8
Adultes,18+,Yaadga,Femme,29,PDI,Secondaire/Lycée,Non,99.4
Adultes,18+,Yaadga,Femme,33,PDI,Aucun,Non,99.8
Adultes,18+,Yaadga,Femme,60,Hôte,Primaire,Non,99.5
Adultes,18+,Yaadga,Femme,50,Hôte,Aucun,Non,99.8
Adultes,18+,Yaadga,Femme,31,PDI,Aucun,Oui,99.7
Adultes,18+,Yaadga,Femme,34,PDI,Aucun,Non,99.7
Adultes,18+,Yaadga,Femme,42,Hôte,Post-primaire,Non,99.8
Adultes,18+,Nakambé,Homme,33,Hôte,Aucun,Oui,99.5
Adultes,18+,Nakambé,Homme,47,Hôte,Universitaire,Non,99.7
Adultes,18+,Nakambé,Homme,35,Hôte,Secondaire/Lycée,Non,99.4
Adultes,18+,Nakambé,Homme,36,Hôte,Secondaire/Lycée,Non,99.4
Adultes,18+,Nakambé,Homme,47,Hôte,Aucun,Non,99.5
Adultes,18+,Nakambé,Homme,46,Hôte,Aucun,Non,99.8
Adultes,18+,Nakambé,Homme,29,Hôte,Primaire,Non,99.4
Adultes,18+,Nakambé,Homme,37,Hôte,Primaire,Non,99.2
Adultes,18+,Nakambé,Homme,29,Hôte,Primaire,Non,99.4
Adultes,18+,Nakambé,Homme,50,Hôte,Aucun,Non,99.5
Adultes,18+,Nakambé,Femme,58,Hôte,Aucun,Non,99.8
Adultes,18+,Nakambé,Femme,29,Hôte,Post-primaire,Non,99.8
Adultes,18+,Nakambé,Femme,41,Hôte,Aucun,Non,99.5
Adultes,18+,Nakambé,Femme,27,Hôte,Post-primaire,Non,99.8
Adultes,18+,Nakambé,Femme,39,Hôte,Primaire,Non,99.4
Adultes,18+,Nakambé,Femme,35,Hôte,Secondaire/Lycée,Non,99.8
Adultes,18+,Nakambé,Femme,38,Hôte,Post-primaire,Non,99.8
Adultes,18+,Nakambé,Femme,30,Hôte,Primaire,Non,99.4
Adultes,18+,Nakambé,Femme,25,Hôte,Post-primaire,Non,99.2
Adultes,18+,Nakambé,Femme,26,PDI,Aucun,Non,99.2
Adultes,18+,Nakambé,Femme,30,PDI,Aucun,Non,99.1
Adultes,18+,Nakambé,Femme,27,Hôte,Post-primaire,Oui,98.9
Adultes,18+,Yaadga,Femme,33,PDI,Aucun,Non,99.8
Adultes,18+,Yaadga,Femme,26,PDI,Primaire,Non,99.8
Adultes,18+,Koulsé,Homme,60,Hôte,Aucun,Non,99.5
Adultes,18+,Koulsé,Homme,63,PDI,École Coranique,Non,99.8
Adultes,18+,Koulsé,Homme,61,PDI,École Coranique,Non,99.8
Adultes,18+,Koulsé,Homme,64,PDI,Aucun,Non,99.8
Adultes,18+,Koulsé,Homme,60,PDI,Aucun,Non,99.8
Adultes,18+,Koulsé,Homme,71,PDI,Aucun,Non,99.8
Adultes,18+,Koulsé,Homme,31,Hôte,Universitaire,Non,99.5
Adultes,18+,Koulsé,Homme,40,Hôte,École Coranique,Non,99.5
Adultes,18+,Koulsé,Homme,55,PDI,École Coranique,Non,99.5
Adultes,18+,Koulsé,Homme,40,PDI,École Coranique,Non,99.5
Adultes,18+,Koulsé,Homme,34,PDI,Aucun,Non,99.5
Adultes,18+,Koulsé,Homme,45,PDI,École Coranique,Non,99.5
Adultes,18+,Goulmou,Homme,55,PDI,Aucun,Non,98.1
Adultes,18+,Goulmou,Femme,30,PDI,Aucun,Non,99.2
Adultes,18+,Goulmou,Femme,35,PDI,Aucun,Non,97.8
Adultes,18+,Goulmou,Femme,21,PDI,Aucun,Non,99.7
Adultes,18+,Goulmou,Femme,32,PDI,Aucun,Non,99.8
Adultes,18+,Goulmou,Femme,23,PDI,Post-primaire,Non,99.8
Adultes,18+,Koulsé,Femme,34,Hôte,Aucun,Non,99.5
Adultes,18+,Koulsé,Femme,26,Hôte,Aucun,Non,99.5
Adultes,18+,Koulsé,Femme,35,PDI,Aucun,Non,99.5
Adultes,18+,Goulmou,Homme,43,PDI,Aucun,Non,99.5
Adultes,18+,Goulmou,Femme,55,PDI,Aucun,Non,99.4
Adultes,18+,Goulmou,Homme,89,PDI,Aucun,Non,99.4
Adultes,18+,Goulmou,Homme,52,PDI,Aucun,Non,99.5
Adultes,18+,Goulmou,Homme,64,PDI,Aucun,Non,99.5
Adultes,18+,Goulmou,Homme,40,PDI,Primaire,Non,99.7
Adultes,18+,Goulmou,Femme,42,Hôte,Post-primaire,Non,99.7
Adultes,18+,Goulmou,Homme,34,Hôte,Secondaire/Lycée,Non,99.5
Adultes,18+,Goulmou,Femme,27,PDI,Aucun,Non,99.7
Adultes,18+,Goulmou,Homme,32,Hôte,Secondaire/Lycée,Non,99.4
Adultes,18+,Yaadga,Femme,32,PDI,Secondaire/Lycée,Non,99.5
Adultes,18+,Yaadga,Femme,40,PDI,Aucun,Non,99.2
Adultes,18+,Yaadga,Femme,33,PDI,Aucun,Non,99.5
Adultes,18+,Yaadga,Femme,30,Hôte,Aucun,Non,99.5
Adultes,18+,Yaadga,Femme,37,Hôte,Aucun,Non,99.7
Adultes,18+,Yaadga,Femme,39,PDI,Aucun,Non,98.7
Adultes,18+,Yaadga,Femme,50,PDI,Aucun,Non,98.9
Adultes,18+,Yaadga,Femme,36,PDI,Aucun,Non,99.4
Adultes,18+,Yaadga,Homme,46,PDI,Aucun,Non,99.7
Adultes,18+,Yaadga,Homme,47,PDI,Aucun,Non,99.8
Adultes,18+,Nakambé,Homme,35,Hôte,Primaire,Non,99.8
Adultes,18+,Nakambé,Homme,30,PDI,Aucun,Non,99.8
Adultes,18+,Nakambé,Homme,43,PDI,Aucun,Non,99.7
Adultes,18+,Nakambé,Homme,54,PDI,Aucun,Non,99.8
Adultes,18+,Nakambé,Homme,37,PDI,Primaire,Non,99.8
Adultes,18+,Yaadga,Homme,45,Hôte,Primaire,Non,99.8
Adultes,18+,Yaadga,Homme,47,Hôte,Secondaire/Lycée,Non,99.8
Adultes,18+,Yaadga,Homme,51,Hôte,Alphabétisation,Non,99.8
Adultes,18+,Yaadga,Homme,32,PDI,Secondaire/Lycée,Non,99.8
Adultes,18+,Yaadga,Homme,48,PDI,Aucun,Non,99.8
Adultes,18+,Yaadga,Homme,58,PDI,Alphabétisation,Non,99.8
Adultes,18+,Koulsé,Homme,45,PDI,Aucun,Non,99.8
Adultes,18+,Koulsé,Homme,53,PDI,Alphabétisation,Non,99.8
Adultes,18+,Koulsé,Homme,50,PDI,Alphabétisation,Non,99.8
Adultes,18+,Koulsé,Homme,67,PDI,Aucun,Non,99.8
Adultes,18+,Koulsé,Homme,80,PDI,Aucun,Oui,99.8
Adultes,18+,Koulsé,Femme,25,PDI,Secondaire/Lycée,Non,98.9
Adultes,18+,Koulsé,Femme,26,PDI,Secondaire/Lycée,Non,99.8
Adultes,18+,Koulsé,Femme,25,PDI,Secondaire/Lycée,Non,99.7
Adultes,18+,Koulsé,Femme,55,PDI,Alphabétisation,Non,99.7
Adultes,18+,Koulsé,Femme,35,PDI,Alphabétisation,Non,99.8
Adultes,18+,Koulsé,Femme,36,PDI,Aucun,Non,99.7
Adultes,18+,Koulsé,Femme,25,PDI,Primaire,Non,99.7
Adultes,18+,Yaadga,Homme,49,Hôte,Secondaire/Lycée,Non,99.5
Adultes,18+,Yaadga,Homme,36,Hôte,Universitaire,Non,99.7
Adultes,18+,Nakambé,Femme,26,PDI,Aucun,Non,99.5
Adultes,18+,Nakambé,Femme,56,PDI,Aucun,Oui,99.4
Adultes,18+,Nakambé,Femme,42,PDI,Aucun,Non,99.7
Adultes,18+,Nakambé,Homme,45,Hôte,Primaire,Non,99.7
Adultes,18+,Nakambé,Homme,55,Hôte,Aucun,Non,99.5
Adultes,18+,Nakambé,Homme,40,Hôte,Aucun,Oui,99.5
Adultes,18+,Nakambé,Homme,29,Hôte,Primaire,Non,99.1
Adultes,18+,Nakambé,Homme,50,PDI,Aucun,Non,99.7
Adultes,18+,Nakambé,Homme,51,PDI,Aucun,Non,99.7
Adultes,18+,Nakambé,Homme,38,PDI,Secondaire/Lycée,Non,99.4
Adultes,18+,Nakambé,Homme,40,PDI,Aucun,Non,99.7
Adultes,18+,Nakambé,Homme,55,PDI,Aucun,Non,99.4
Adultes,18+,Yaadga,Homme,64,PDI,Aucun,Non,99.7
Adultes,18+,Yaadga,Homme,38,PDI,Aucun,Non,99.5
Adultes,18+,Koulsé,Femme,58,PDI,Aucun,Non,99.4
Adultes,18+,Koulsé,Femme,26,PDI,Secondaire/Lycée,Non,99.5
Adultes,18+,Koulsé,Femme,60,PDI,Aucun,Non,99.5
Adultes,18+,Koulsé,Femme,27,PDI,Aucun,Oui,99.5
Adultes,18+,Koulsé,Femme,70,PDI,Aucun,Non,99.7
Adultes,18+,Koulsé,Femme,40,PDI,Aucun,Non,99.7
Adultes,18+,Nakambé,Femme,26,PDI,Post-primaire,Non,98.9
Adultes,18+,Nakambé,Homme,52,PDI,Aucun,Non,99.4
Adultes,18+,Nakambé,Homme,36,PDI,Aucun,Non,99.5
Adultes,18+,Nakambé,Homme,38,PDI,Aucun,Non,99.4
Adultes,18+,Nakambé,Homme,51,PDI,Aucun,Non,99.7
Adultes,18+,Nakambé,Homme,45,PDI,Aucun,Non,99.5
Adultes,18+,Nakambé,Homme,27,PDI,Secondaire/Lycée,Non,99.4
Adultes,18+,Nakambé,Homme,27,PDI,Primaire,Non,99.7
Adultes,18+,Nakambé,Homme,31,PDI,Aucun,Non,99.7
Adultes,18+,Nakambé,Homme,43,PDI,Aucun,Non,99.4
Adultes,18+,Nakambé,Homme,31,PDI,Primaire,Non,98.9
Adultes,18+,Nakambé,Homme,44,PDI,Aucun,Non,99.2
Adultes,18+,Nakambé,Homme,47,PDI,Aucun,Non,99.5
Adultes,18+,Goulmou,Femme,50,PDI,Aucun,Non,98.7
Adultes,18+,Goulmou,Femme,46,PDI,Aucun,Non,99.5
Adultes,18+,Goulmou,Femme,54,Hôte,Alphabétisation,Non,99.8
Adultes,18+,Goulmou,Femme,40,PDI,Aucun,Non,99.4
Adultes,18+,Goulmou,Femme,75,PDI,Aucun,Non,99.4
Adultes,18+,Goulmou,Femme,34,Hôte,Aucun,Non,99.5
Adultes,18+,Goulmou,Femme,30,Hôte,Aucun,Non,99.5
Adultes,18+,Goulmou,Femme,39,Hôte,Aucun,Non,99.5
Adultes,18+,Koulsé,Homme,52,Hôte,Aucun,Non,99.5
Adultes,18+,Koulsé,Homme,40,Hôte,Secondaire/Lycée,Non,99.5
Adultes,18+,Koulsé,Homme,55,Hôte,Primaire,Non,99.4
Adultes,18+,Koulsé,Homme,30,Hôte,Aucun,Non,99.4
Adultes,18+,Koulsé,Homme,45,Hôte,Secondaire/Lycée,Non,99.5
Adultes,18+,Koulsé,Homme,46,Hôte,Aucun,Non,99.7
Adultes,18+,Koulsé,Femme,35,Hôte,Aucun,Oui,99.8
Adultes,18+,Koulsé,Homme,33,Hôte,Aucun,Non,99.5
Adultes,18+,Koulsé,Femme,42,Hôte,Aucun,Non,99.8
Adultes,18+,Koulsé,Femme,32,Hôte,Primaire,Non,99.2
Adultes,18+,Koulsé,Femme,38,Hôte,Aucun,Non,99.7
Adultes,18+,Yaadga,Femme,55,PDI,Aucun,Non,99.5
Adultes,18+,Yaadga,Femme,53,PDI,Aucun,Non,99.1
Adultes,18+,Yaadga,Femme,35,Hôte,Aucun,Non,99.8
Adultes,18+,Yaadga,Femme,35,Hôte,Primaire,Non,99.8
Adultes,18+,Yaadga,Femme,35,Hôte,Aucun,Non,99.8
Adultes,18+,Yaadga,Femme,40,Hôte,Aucun,Non,99.8
Adultes,18+,Yaadga,Femme,35,Hôte,Aucun,Non,99.8
Adultes,18+,Koulsé,Femme,35,Hôte,Alphabétisation,Non,99.8
Adultes,18+,Koulsé,Femme,37,Hôte,Aucun,Non,99.4
Adultes,18+,Koulsé,Femme,26,Hôte,Primaire,Non,99.8
Adultes,18+,Koulsé,Femme,50,Hôte,Primaire,Non,99.8
Adultes,18+,Koulsé,Femme,43,Hôte,Aucun,Non,99.5
Adultes,18+,Koulsé,Homme,61,Hôte,Aucun,Non,99.8
Adultes,18+,Koulsé,Homme,59,PDI,Aucun,Non,99.8
Adultes,18+,Koulsé,Homme,55,PDI,Aucun,Non,99.7
Adultes,18+,Koulsé,Homme,67,PDI,Aucun,Non,99.5
Adultes,18+,Koulsé,Homme,64,Hôte,Aucun,Non,99.8
Adultes,18+,Goulmou,Femme,60,PDI,Aucun,Non,99.8
Adultes,18+,Goulmou,Femme,53,PDI,Aucun,Non,99.8
Adultes,18+,Goulmou,Femme,55,PDI,Aucun,Non,99.8
Adultes,18+,Goulmou,Femme,45,Retour volontaire,Primaire,Non,99.8
Adultes,18+,Goulmou,Femme,53,Hôte,Aucun,Non,99.8
Adultes,18+,Goulmou,Femme,35,Hôte,Aucun,Non,99.8
Adultes,18+,Koulsé,Homme,70,PDI,Aucun,Oui,99.8
Adultes,18+,Koulsé,Homme,46,PDI,Aucun,Non,99.7
Adultes,18+,Koulsé,Femme,38,PDI,Primaire,Non,99.7
Adultes,18+,Koulsé,Homme,62,PDI,Aucun,Non,99.8
Adultes,18+,Koulsé,Homme,30,PDI,Aucun,Oui,99.8
Adultes,18+,Koulsé,Homme,35,PDI,Primaire,Non,99.8
Adultes,18+,Koulsé,Femme,56,PDI,Alphabétisation,Non,99.7
Adultes,18+,Koulsé,Femme,25,PDI,Secondaire/Lycée,Non,99.7
Adultes,18+,Koulsé,Femme,52,PDI,Aucun,Non,99.7
Adultes,18+,Koulsé,Femme,30,PDI,Aucun,Oui,99.8
Adultes,18+,Koulsé,Femme,25,PDI,Aucun,Non,99.8
Adultes,18+,Goulmou,Femme,33,PDI,Aucun,Non,99.2
Adultes,18+,Goulmou,Femme,30,PDI,Aucun,Non,99.4
Adultes,18+,Goulmou,Femme,25,Hôte,Aucun,Non,99.2
Adultes,18+,Goulmou,Femme,37,Hôte,Aucun,Non,99.5
Adultes,18+,Nakambé,Homme,43,Hôte,Aucun,Non,99.8
Adultes,18+,Nakambé,Homme,32,Hôte,Primaire,Non,99.8
Adultes,18+,Nakambé,Homme,39,Hôte,Aucun,Non,99.8
Adultes,18+,Nakambé,Homme,28,Hôte,Universitaire,Non,99.8
Adultes,18+,Nakambé,Homme,27,Hôte,Universitaire,Non,99.8
Adultes,18+,Nakambé,Homme,45,Hôte,Aucun,Non,99.8
Adultes,18+,Nakambé,Homme,34,Hôte,Primaire,Non,99.8
Adultes,18+,Nakambé,Homme,44,PDI,Aucun,Non,99.8
Adultes,18+,Nakambé,Homme,33,PDI,Aucun,Non,99.8
Adultes,18+,Nakambé,Femme,35,PDI,Primaire,Non,99.5
Adultes,18+,Nakambé,Femme,35,Hôte,Aucun,Non,99.8
Adultes,18+,Nakambé,Femme,36,Hôte,Aucun,Non,99.5
Adultes,18+,Nakambé,Femme,40,PDI,Aucun,Non,99.4
Adultes,18+,Nakambé,Femme,31,PDI,Aucun,Non,99.5
Adultes,18+,Nakambé,Femme,35,Hôte,Primaire,Non,99.7
Adultes,18+,Nakambé,Femme,27,Hôte,Aucun,Non,99.7
Adultes,18+,Nakambé,Femme,29,Hôte,Primaire,Non,99.5
Adultes,18+,Nakambé,Femme,52,Hôte,Aucun,Non,99.7
Adultes,18+,Nakambé,Femme,37,Hôte,Aucun,Non,99.7
Adultes,18+,Nakambé,Femme,38,Hôte,Aucun,Non,99.5
Adultes,18+,Nakambé,Femme,29,Hôte,Primaire,Oui,99.7
Adultes,18+,Nakambé,Femme,33,PDI,Aucun,Non,99.5
Adultes,18+,Yaadga,Femme,45,Hôte,Aucun,Non,99.7
Adultes,18+,Yaadga,Femme,40,Hôte,Aucun,Non,99.7
Adultes,18+,Yaadga,Femme,31,PDI,Alphabétisation,Non,99.8
Adultes,18+,Yaadga,Femme,30,Hôte,Primaire,Non,99.5
Adultes,18+,Yaadga,Femme,26,PDI,Primaire,Non,99.7
Adultes,18+,Yaadga,Femme,47,PDI,Primaire,Non,99.5
Adultes,18+,Yaadga,Femme,45,Hôte,Primaire,Non,99.5
Adultes,18+,Yaadga,Femme,45,PDI,Primaire,Non,99.7
Adultes,18+,Yaadga,Femme,18,PDI,Aucun,Oui,99.8
Adultes,18+,Yaadga,Femme,48,Hôte,Aucun,Non,99.7
Adultes,18+,Yaadga,Femme,48,Hôte,Secondaire/Lycée,Non,99.8
Adultes,18+,Yaadga,Femme,31,PDI,Primaire,Non,99.7
Adultes,18+,Yaadga,Homme,42,Hôte,Primaire,Non,99.5
Adultes,18+,Yaadga,Homme,62,Hôte,Universitaire,Non,99.2
Adultes,18+,Yaadga,Homme,46,Hôte,Aucun,Non,99.5
Adultes,18+,Yaadga,Homme,54,PDI,Aucun,Non,99.5
Adultes,18+,Yaadga,Homme,60,PDI,Aucun,Oui,99.7
Adultes,18+,Yaadga,Homme,63,PDI,Aucun,Non,99.7
Adultes,18+,Yaadga,Homme,65,Hôte,Aucun,Non,99.5
Adultes,18+,Yaadga,Homme,63,Hôte,Aucun,Non,99.4
Adultes,18+,Yaadga,Homme,63,Hôte,Aucun,Non,99.5
Adultes,18+,Yaadga,Homme,71,Hôte,Aucun,Non,99.4
Adultes,18+,Yaadga,Homme,74,PDI,Aucun,Non,99.1
Adultes,18+,Yaadga,Homme,79,PDI,Aucun,Non,99.5
Adultes,18+,Yaadga,Homme,67,PDI,Aucun,Non,99.4
Adultes,18+,Yaadga,Homme,66,PDI,Aucun,Non,99.2
Adultes,18+,Yaadga,Homme,61,PDI,Aucun,Non,99.4
Adultes,18+,Nakambé,Homme,52,PDI,Aucun,Non,99.4
Adultes,18+,Nakambé,Homme,35,Hôte,Aucun,Non,99.5
Adultes,18+,Nakambé,Homme,35,Hôte,Primaire,Non,99.4
Adultes,18+,Nakambé,Homme,33,Hôte,Primaire,Non,99.8
Adultes,18+,Nakambé,Homme,39,PDI,Aucun,Non,99.7
Adultes,18+,Nakambé,Femme,39,Hôte,Post-primaire,Oui,99.2
Adultes,18+,Nakambé,Femme,25,Hôte,Primaire,Non,99.2
Adultes,18+,Nakambé,Femme,27,Hôte,Primaire,Non,99.2
Adultes,18+,Nakambé,Femme,36,Hôte,Post-primaire,Non,99.2
Adultes,18+,Nakambé,Femme,52,PDI,Aucun,Non,99.2
Adultes,18+,Nakambé,Femme,28,PDI,Alphabétisation,Non,99.4
Adultes,18+,Nakambé,Femme,49,Hôte,Aucun,Non,99.5
Adultes,18+,Nakambé,Femme,53,Hôte,Aucun,Non,99.4
Adultes,18+,Nakambé,Femme,29,PDI,Post-primaire,Non,99.5
Adultes,18+,Nakambé,Femme,37,PDI,Primaire,Non,99.4
Adultes,18+,Nakambé,Femme,28,PDI,Primaire,Non,99.4
Adultes,18+,Nakambé,Femme,49,PDI,Aucun,Non,99.5
Adultes,18+,Nakambé,Femme,57,PDI,Aucun,Non,99.5
Adultes,18+,Nakambé,Femme,40,PDI,Primaire,Non,99.5
Adultes,18+,Nakambé,Femme,39,PDI,Aucun,Non,99.5
Adultes,18+,Nakambé,Femme,40,PDI,Aucun,Non,99.2
Adultes,18+,Nakambé,Femme,35,PDI,Aucun,Non,99.8
Adultes,18+,Koulsé,Homme,33,Hôte,Primaire,Non,99.8
Adultes,18+,Koulsé,Homme,58,Hôte,Primaire,Non,99.5
Adultes,18+,Koulsé,Homme,63,Hôte,Primaire,Non,99.4
Adultes,18+,Koulsé,Femme,33,Hôte,Primaire,Oui,99.5
Adultes,18+,Koulsé,Femme,62,Hôte,Primaire,Oui,99.2
Adultes,18+,Koulsé,Femme,26,Hôte,Aucun,Non,99.7
Adultes,18+,Koulsé,Femme,32,Hôte,Post-primaire,Non,99.5
Adultes,18+,Yaadga,Homme,58,Hôte,Aucun,Non,99.7
Adultes,18+,Yaadga,Homme,51,Hôte,Aucun,Non,99.5
Adultes,18+,Yaadga,Homme,47,Hôte,Aucun,Non,99.7
Adultes,18+,Yaadga,Homme,38,Hôte,Aucun,Non,99.8
Adultes,18+,Yaadga,Homme,58,PDI,Primaire,Non,99.7
Adultes,18+,Yaadga,Homme,46,PDI,Aucun,Non,99.7
Adultes,18+,Yaadga,Homme,46,PDI,Aucun,Non,99.7
Adultes,18+,Yaadga,Homme,64,PDI,Aucun,Non,99.7
Adultes,18+,Yaadga,Homme,49,Hôte,Aucun,Non,99.7
Adultes,18+,Koulsé,Homme,26,Hôte,Secondaire/Lycée,Non,99.7
Adultes,18+,Koulsé,Homme,30,Hôte,Aucun,Non,99.8
Adultes,18+,Koulsé,Homme,50,Hôte,Alphabétisation,Non,99.8
Adultes,18+,Koulsé,Homme,45,Hôte,Primaire,Non,99.8
Adultes,18+,Koulsé,Homme,40,Hôte,Aucun,Non,99.8
Adultes,18+,Goulmou,Homme,41,Hôte,Aucun,Non,99.5
Adultes,18+,Goulmou,Femme,40,PDI,Aucun,Non,99.1
Adultes,18+,Goulmou,Femme,54,PDI,Aucun,Non,99.5
Adultes,18+,Goulmou,Homme,31,Hôte,Aucun,Non,99.2
Adultes,18+,Goulmou,Homme,32,Hôte,Aucun,Non,99.4
Adultes,18+,Goulmou,Homme,43,Hôte,Aucun,Non,99.5
Adultes,18+,Goulmou,Homme,39,Hôte,Primaire,Non,98.9
Adultes,18+,Yaadga,Femme,38,PDI,Aucun,Non,99.5
Adultes,18+,Yaadga,Femme,30,PDI,Aucun,Non,99.7
Adultes,18+,Yaadga,Femme,36,PDI,Primaire,Non,99.8
Adultes,18+,Yaadga,Femme,32,Hôte,Primaire,Non,99.7
Adultes,18+,Yaadga,Femme,48,Hôte,Aucun,Non,99.7
Adultes,18+,Yaadga,Femme,33,Hôte,Aucun,Non,99.8
Adultes,18+,Goulmou,Homme,35,PDI,Aucun,Oui,99.7
Adultes,18+,Goulmou,Homme,45,PDI,Aucun,Non,99.8
Adultes,18+,Goulmou,Homme,23,PDI,Aucun,Non,99.8
Adultes,18+,Goulmou,Femme,52,PDI,Aucun,Non,99.8
Adultes,18+,Goulmou,Femme,34,PDI,Aucun,Non,99.5
Adultes,18+,Goulmou,Femme,18,PDI,Aucun,Non,99.8
Adultes,18+,Goulmou,Homme,34,PDI,Aucun,Non,99.8
Adultes,18+,Goulmou,Homme,59,PDI,Aucun,Non,99.8
Adultes,18+,Goulmou,Homme,44,PDI,Aucun,Non,99.8
Adultes,18+,Yaadga,Homme,59,Hôte,Primaire,Non,99.5
Adultes,18+,Nakambé,Homme,57,Hôte,Aucun,Non,99.8
Adultes,18+,Koulsé,Homme,68,PDI,Aucun,Non,99.8
Adultes,18+,Koulsé,Homme,62,PDI,Aucun,Non,99.8
Adultes,18+,Koulsé,Homme,59,PDI,Alphabétisation,Non,99.8
Adultes,18+,Koulsé,Homme,70,PDI,Aucun,Non,99.7
Adultes,18+,Koulsé,Homme,65,PDI,Aucun,Non,99.8
Adultes,18+,Yaadga,Femme,60,Hôte,Aucun,Non,99.5
Adultes,18+,Yaadga,Femme,50,Hôte,Aucun,Non,99.2
Adultes,18+,Yaadga,Femme,42,Hôte,Primaire,Non,99.4
Adultes,18+,Yaadga,Femme,57,Hôte,Aucun,Non,98.9
Adultes,18+,Yaadga,Femme,38,Hôte,Primaire,Oui,99.5
Adultes,18+,Yaadga,Femme,42,PDI,Aucun,Non,99.5
Adultes,18+,Yaadga,Femme,50,PDI,Aucun,Non,99.5
Adultes,18+,Yaadga,Femme,48,PDI,Primaire,Non,99.8
Adultes,18+,Yaadga,Femme,36,PDI,Aucun,Non,99.2
Adultes,18+,Yaadga,Femme,26,PDI,Secondaire/Lycée,Non,99.7
Adultes,18+,Yaadga,Femme,47,Hôte,Aucun,Non,99.7
Adultes,18+,Yaadga,Femme,24,PDI,Secondaire/Lycée,Non,99.5
Adultes,18+,Yaadga,Femme,33,Hôte,Secondaire/Lycée,Non,99.8
Adultes,18+,Yaadga,Femme,38,Hôte,Primaire,Non,99.5
